389	1	16.60162	18.815	4.5
390	1	17.83137	19.525	4.5
391	1	19.06113	18.815	4.5
392	1	20.29089	19.525	4.5
393	1	21.52064	18.815	4.5
394	1	22.7504	19.525	4.5
395	1	23.9802	18.815	4.5
396	1	12.912349	20.945	4.5
397	1	14.14211	21.655	4.5
398	1	15.37186	20.945	4.5
399	1	16.60162	21.655	4.5
400	1	17.83137	20.945	4.5
401	1	19.06113	21.655	4.5
402	1	20.29089	20.945	4.5
403	1	21.52064	21.655	4.5
404	1	22.7504	20.945	4.5
405	1	23.9802	21.655	4.5
406	1	12.912349	23.785	4.5
407	1	14.14211	23.075	4.5
408	1	15.37186	23.785	4.5
409	1	16.60162	23.075	4.5
410	1	17.83137	23.785	4.5
411	1	19.06113	23.075	4.5
412	1	20.29089	23.785	4.5
413	1	21.52064	23.075	4.5
414	1	22.7504	23.785	4.5
415	1	23.9802	23.075	4.5
416	1	12.912349	25.205	4.5
417	1	15.37186	25.205	4.5
418	1	17.83137	25.205	4.5
419	1	20.29089	25.205	4.5
420	1	22.7504	25.205	4.5
421	1	14.14211	13.135	10.988
422	1	16.60162	13.135	10.988
423	1	19.06113	13.135	10.988
424	1	21.52064	13.135	10.988
425	1	23.9802	13.135	10.988
426	1	12.912349	15.265	10.988
427	1	14.14211	14.555	10.988
428	1	15.37186	15.265	10.988
429	1	16.60162	14.555	10.988
430	1	17.83137	15.265	10.988
431	1	19.06113	14.555	10.988
432	1	20.29089	15.265	10.988
433	1	21.52064	14.555	10.988
434	1	22.7504	15.265	10.988
435	1	23.9802	14.555	10.988
436	1	12.912349	16.685	10.988
437	1	14.14211	17.395	10.988
438	1	15.37186	16.685	10.988
439	1	16.60162	17.395	10.988
440	1	17.83137	16.685	10.988
441	1	19.06113	17.395	10.988
442	1	20.29089	16.685	10.988
443	1	21.52064	17.395	10.988
444	1	22.7504	16.685	10.988
445	1	23.9802	17.395	10.988
446	1	12.912349	19.525	10.988
447	1	14.14211	18.815	10.988
448	1	15.37186	19.525	10.988
449	1	16.60162	18.815	10.988
450	1	17.83137	19.525	10.988
451	1	19.06113	18.815	10.988
452	1	20.29089	19.525	10.988
453	1	21.52064	18.815	10.988
454	1	22.7504	19.525	10.988
455	1	23.9802	18.815	10.988
456	1	12.912349	20.945	10.988
457	1	14.14211	21.655	10.988
458	1	15.37186	20.945	10.988
459	1	16.60162	21.655	10.988
460	1	17.83137	20.945	10.988
461	1	19.06113	21.655	10.988
462	1	20.29089	20.945	10.988
463	1	21.52064	21.655	10.988
464	1	22.7504	20.945	10.988
465	1	23.9802	21.655	10.988
466	1	12.912349	23.785	10.988
467	1	14.14211	23.075	10.988
468	1	15.37186	23.785	10.988
469	1	16.60162	23.075	10.988
470	1	17.83137	23.785	10.988
471	1	19.06113	23.075	10.988
472	1	20.29089	23.785	10.988
473	1	21.52064	23.075	10.988
474	1	22.7504	23.785	10.988
475	1	23.9802	23.075	10.988
476	1	12.912349	25.205	10.988
477	1	15.37186	25.205	10.988
478	1	17.83137	25.205	10.988
479	1	20.29089	25.205	10.988
480	1	22.7504	25.205	10.988
481	1	20.96306054	21.25510437	7.626241846
482	2	20.94096689	20.00354961	7.679391195
483	2	21.96578002	22.05527235	7.717845177
484	2	19.69897922	21.80757939	7.543362998
485	2	22.64030029	2.922476664	7.841517087
486	2	1.891698807	15.95283982	7.6789444
487	2	12.39688074	5.065040582	7.55117442
488	2	1.212740422	19.04102334	7.80054294
489	2	4.131177493	1.781814102	7.364626844
490	2	10.86597831	16.00154741	7.716540088
491	2	20.73970474	5.213704357	7.613935962
492	2	15.44761404	11.3208188	7.961281497
493	2	1.248619307	24.19213479	7.704867143
494	2	14.26008531	7.533063851	7.776784562
495	2	8.29672282	21.65240633	8.001531885
496	2	11.99109408	19.18944573	7.853092831
497	2	9.208773113	19.04876097	7.374891408
498	2	12.98251157	1.422583312	8.01598845
499	2	14.19498184	17.21489472	8.033794255
500	2	20.047521	14.02519155	7.597895404
501	2	14.97268404	3.483219927	7.939806699
502	2	18.55426083	24.88215172	7.766699784
503	2	6.90641013	25.43077524	7.558736598
504	2	6.702947487	5.325046586	7.87741925
505	2	23.00379181	18.36662272	8.025968808
506	2	1.53063076	2.249711199	7.971935049
507	2	21.71341164	16.03936279	7.755785417
508	2	14.4262329	24.49290511	7.903687463
509	2	24.01226051	14.32562312	7.51308189
510	2	8.307824753	8.280246082	7.541295285
511	2	22.0064729	9.15794675	7.933804826
512	2	12.47990445	21.76533747	7.55916717
513	2	21.39517214	24.55632104	7.880974902
514	2	0.331114831	8.921819761	7.624597522
515	2	0.746800323	11.93340206	7.693083318
516	2	8.219235077	16.87253734	8.04733464
517	2	5.930645255	15.9380753	7.61254969
518	2	3.768814768	13.74999899	7.932967987
519	2	17.06094564	8.687982102	8.043254262
520	2	23.10662826	6.72698489	7.87610191
521	2	3.842868278	11.13857116	7.774742262
522	2	10.07327062	23.91392462	7.742809232
523	2	13.34158768	14.47431098	7.665762247
524	2	6.304422768	19.40326768	7.941926851
525	2	16.59528908	1.056516847	7.650917177
526	2	19.42348527	7.507656648	8.184385221
527	2	3.839976835	4.646035937	7.895264674
528	2	8.564436551	10.98128383	7.729646777
529	2	17.51905779	13.28018554	7.705268864
530	2	2.720517223	7.044853891	7.358498761
531	2	21.93015513	11.99038028	7.576768313
532	2	8.636936617	14.40676129	7.554032013
533	2	9.915599494	1.141973715	7.408508469
534	2	16.50213779	22.86944095	7.760107327
535	2	15.15986928	20.07864652	7.854711615
536	2	6.311250301	12.2222513	7.732744386
537	2	4.11391604	17.7586055	7.901459302
538	2	19.2517091	2.640105735	8.053449979
539	2	24.50555028	21.60600565	7.754142912
540	2	19.02863776	10.89789263	7.532786389
541	2	6.595303765	2.348749708	7.746602005
542	2	16.862769	16.60705279	7.899620646
543	2	5.116482612	8.652654401	7.826037718
544	2	11.2674357	7.855025182	7.688440979
545	2	17.92973558	19.95710901	7.84502883
546	2	11.06155335	12.54986319	7.473758769
547	2	23.75019119	0.550271695	7.526007986
548	2	3.735306806	24.76263959	7.600893113
549	2	17.02815592	5.877141355	7.723879618
550	2	0.770958625	5.042326811	8.148453011
551	2	19.50231024	17.70476647	7.885819389
552	2	3.775892465	20.86661378	7.857377634
553	2	5.714578797	22.95455482	7.773303354
554	2	9.536466712	4.009574927	7.770749215
555	2	12.76577095	10.13459907	7.706837409
556	3	14.62094791	19.42554867	7.483632713
557	3	16.84699703	22.06225053	7.343641427
558	3	17.94834259	8.273567541	8.026655229
559	3	21.67836013	2.910297191	8.036724896
560	3	2.611732025	15.23954348	7.680657064
561	3	2.072223975	16.47235292	6.878782419
562	3	11.83372847	4.299817361	7.580854018
563	3	13.26970571	4.684503555	7.717839291
564	3	23.56782753	18.72541796	8.725233944
565	3	0.641468023	18.34505223	7.46941758
566	3	4.171718361	0.8321859	7.181506244
567	3	5.015273236	2.105450443	7.32265147
568	3	11.42521503	16.48439323	7.091163604
569	3	22.08915563	16.93433978	7.806439476
570	3	20.19313641	4.416302847	7.564179704
571	3	21.21243034	5.319383417	6.765019968
572	3	16.18482234	10.72422375	8.102651094
573	3	23.32338257	15.0248769	7.529955874
574	3	0.583660272	24.83350301	7.453859376
575	3	0.805386449	23.31161797	7.698307536
576	3	13.53783948	7.329196332	7.171015865
577	3	14.08351833	8.461344759	8.021479898
578	3	16.71613178	12.76504353	7.479678284
579	3	7.396365176	21.95858873	8.058372844
580	3	5.535905372	19.99743095	7.991055798
581	3	12.25833497	20.15220435	7.886529356
582	3	10.20322956	18.9496003	7.57978122
583	3	6.434311239	12.46052775	8.649430503
584	3	13.00659592	2.206991039	8.587539107
585	3	12.00753462	1.400569122	7.639890062
586	3	13.82887457	16.34548732	7.843650458
587	3	15.17737948	17.04563275	7.999426767
588	3	19.12071769	14.17611898	7.264147583
589	3	20.72053573	14.49781139	7.03587796
590	3	15.39387562	2.64492654	7.678577521
591	3	15.67358056	4.085790696	7.808253935
592	3	9.465094806	13.98492936	7.286687896
593	3	17.92581367	24.07973205	7.749693077
594	3	6.578394682	24.63471929	7.953051776
595	3	6.627706675	25.48618103	6.62962692
596	3	6.957447705	5.867750217	7.140487662
597	3	5.717303975	5.145525616	7.732876079
598	3	2.052013876	18.9991703	7.286230493
599	3	22.33401544	19.10155789	7.883804039
600	3	2.47907969	1.835464159	7.983301737
601	3	0.916943577	1.592932446	7.631473265
602	3	21.65396913	15.70561625	8.644847758
603	3	11.19624696	16.13089843	8.630634796
604	3	19.03199426	21.06744537	7.633727864
605	3	14.798352	24.53521156	8.810443773
606	3	0.252204855	14.81609792	7.522912245
607	3	14.79149376	10.88475547	7.442396381
608	3	8.207201052	7.904046258	8.40642868
609	3	8.301614375	9.28105941	7.590093094
610	3	22.81750424	8.791602786	7.579707978
611	3	22.11410534	10.13850869	7.951725387
612	3	10.54898589	12.40298014	8.282584305
613	3	12.71675095	18.62133052	8.155371415
614	3	21.24374285	24.3000078	8.825654583
615	3	21.49663351	23.63001869	7.594227179
616	3	24.45949769	8.364905809	8.276004342
617	3	0.447715718	9.777091182	8.038753114
618	3	0.533939609	12.1889485	6.775686363
619	3	0.215442644	12.61541404	8.118848132
620	3	7.235430992	16.58184718	7.896198721
621	3	8.846009792	16.2549074	7.466025911
622	3	5.272047404	16.67515411	7.826343539
623	3	5.860365227	15.28331825	8.270927774
624	3	3.834601275	13.05743228	7.261724444
625	3	3.317157718	13.20092405	8.682007662
626	3	23.05943515	3.620288357	8.39221965
627	3	16.60623968	8.286599182	7.319999207
628	3	23.79712428	5.995757731	7.861358552
629	3	22.4328078	6.396585255	8.472963248
630	3	4.255643441	10.18441369	7.613393085
631	3	2.887326173	11.05856689	7.58061403
632	3	0.072059922	20.67884348	7.720302967
633	3	10.37460846	24.78010473	7.538207346
634	3	12.33231912	14.42398739	7.714210594
635	3	13.71810147	13.54205454	7.623229986
636	3	6.740886831	19.6791576	7.118767591
637	3	6.918391915	1.587893885	8.221634495
638	3	17.46143652	0.555357203	7.668495973
639	3	15.93507583	0.328946586	7.425750617
640	3	20.26878754	7.982138918	8.237814566
641	3	5.100511268	8.139238865	7.019205828
642	3	3.302226623	5.087071921	7.215377786
643	3	3.876442896	3.736616779	7.453402468
644	3	7.596504284	11.22663791	7.645368269
645	3	9.038271783	11.26817893	6.971056668
646	3	8.852063828	22.45858309	7.776294083
647	3	18.01588724	12.47623999	8.021145977
648	3	2.147391017	7.660084262	6.87212718
649	3	3.154903464	7.50239583	8.090561164
650	3	22.58836109	12.64976827	7.212601712
651	3	21.07757885	12.50783449	7.534831397
652	3	8.007099298	13.89515181	7.007763883
653	3	8.856742608	19.91990218	7.813600999
654	3	8.995616949	1.010490817	7.083072896
655	3	9.888383159	1.901294405	8.005396277
656	3	14.52860182	20.45366422	8.505792088
657	3	15.98940206	23.27402263	7.036222648
658	3	5.365748767	11.8415749	7.839176708
659	3	13.11227715	22.47484749	7.839361567
660	3	19.43907587	24.55965514	7.475088233
661	3	13.82573139	25.2921449	7.858502476
662	3	3.525709857	17.73619035	8.626990304
663	3	4.688384589	18.52157475	8.002896033
664	3	19.15845658	2.029062364	7.294041139
665	3	18.39091494	2.59957233	8.442554539
666	3	10.14836598	23.86435662	8.695329454
667	3	23.56339375	21.59320129	7.617365291
668	3	19.7701514	10.58011935	8.124335218
669	3	18.26555389	10.31824633	7.751307236
670	3	6.746221642	3.039237751	8.394194026
671	3	8.492696106	17.88286115	7.868116125
672	3	17.70569547	17.03788761	7.705607784
673	3	17.13601343	15.62789983	7.887231854
674	3	6.040997831	8.860759407	8.037140712
675	3	19.60957097	6.552390843	8.1732392
676	3	11.57236197	6.93994516	7.919577074
677	3	10.28767445	7.857916924	7.6411458
678	3	16.89649397	19.89397331	8.026909062
679	3	18.29348239	19.11075949	7.58647266
680	3	11.60088115	22.17312862	7.640345847
681	3	11.65712071	11.7423394	7.487847941
682	3	23.03007571	25.5496223	7.861557062
683	3	23.44770478	1.476927319	7.794401005
684	3	3.766637236	24.78917831	8.591060544
685	3	2.760575872	24.4930651	7.409542549
686	3	16.18646491	6.399853822	7.653303234
687	3	17.28746652	5.841915932	8.675979623
688	3	1.18016851	4.13744222	8.184714482
689	3	1.413355899	5.800555854	8.199010172
690	3	19.8470541	16.85426252	8.147295791
691	3	20.27146257	18.32408193	7.775696204
692	3	3.608093041	21.32137301	7.027311914
693	3	2.883513504	20.8022744	8.228051072
694	3	5.045013029	22.39732896	8.192502915
695	3	5.021448689	23.61034748	7.428067911
696	3	9.143420631	3.990856499	6.893417854
697	3	8.898655495	4.457954106	8.331593355
698	3	12.50876956	10.36025495	8.623489568
699	3	12.17933195	9.380924781	7.576530318
